timestamp,angle,trackPos,speedX,speedY,speedZ,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,target_steer,target_accel,target_brake
2.028,-0.00348776,-0.000198746,2.19436,0.0216648,0.133558,5235.99,1.62157,2.08028,2.05467,2.05467,5.00102,5.07505,5.31523,5.76308,6.50932,7.748,9.94198,14.4832,28.2411,200.0,29.3692,14.7576,10.0588,7.80958,6.54493,5.78404,5.32663,5.07928,4.99904,-0.00087194,0.9648156279111679,0.0
2.05,-0.00340002,-0.000180531,2.85024,0.0130859,0.175709,5235.99,3.03915,2.07608,2.93797,2.93797,5.00093,5.07504,5.3153,5.76326,6.50968,7.74867,9.9433,14.4864,28.2544,200.0,29.3549,14.7543,10.0575,7.8089,6.54457,5.78385,5.32655,5.07929,4.99913,-0.000850005,0.9718525023289344,0.0
2.072,-0.00338858,-0.000150013,3.5331,-0.00258451,0.215668,5235.99,3.36011,3.71808,3.19806,3.19806,5.00078,5.07489,5.31516,5.76313,6.50954,7.74854,9.9432,14.4864,28.2553,200.0,29.3538,14.7543,10.0576,7.80903,6.5447,5.78399,5.32669,5.07944,4.99928,-0.000847145,0.9774820018631475,0.0
2.094,-0.00341099,-0.000150013,4.26057,-0.00465798,0.253994,5235.99,3.21844,3.92296,3.80477,3.80477,5.00078,5.07487,5.31512,5.76305,6.50942,7.74833,9.94281,14.4855,28.2518,200.0,29.3576,14.7552,10.058,7.80924,6.54483,5.78406,5.32674,5.07946,4.99928,-0.0008527475,0.981985601490518,0.0
2.116,-0.00334185,-0.000125694,4.89404,0.0073193,0.294179,5235.99,5.1,4.58672,4.6622,4.6622,5.00066,5.07481,5.31512,5.76314,6.50964,7.74878,9.94376,14.4879,28.262,200.0,29.3466,14.7527,10.057,7.80878,6.5446,5.78397,5.32673,5.07952,4.9994,-0.0008354625,0.9855884811924144,0.0
2.138,-0.00330847,-0.000113487,5.64207,0.00310456,0.335543,5235.99,4.92322,4.58426,5.24557,5.24557,5.00059,5.07478,5.31512,5.76318,6.50974,7.74899,9.94421,14.4891,28.2669,200.0,29.3413,14.7515,10.0566,7.80857,6.5445,5.78393,5.32673,5.07955,4.99946,-0.0008271175,0.9884707849539315,0.0
2.16,-0.00333565,-0.000113583,6.28501,-0.0013757,0.377822,5235.99,5.77892,6.30645,5.94274,5.94274,5.0006,5.07475,5.31507,5.76309,6.50959,7.74874,9.94374,14.488,28.2626,200.0,29.3459,14.7526,10.057,7.80882,6.54465,5.78402,5.32678,5.07957,4.99946,-0.0008339125,0.9907766279631451,0.0
2.182,-0.00328987,-0.000113678,7.0196,9.84434e-05,0.42003,5235.99,6.84652,5.88308,6.52961,6.52961,5.0006,5.07479,5.31516,5.76324,6.50984,7.74916,9.94453,14.4898,28.2698,200.0,29.3381,14.7508,10.0562,7.80839,6.54439,5.78386,5.32669,5.07953,4.99946,-0.0008224675,0.9926213023705162,0.0
2.204,-0.00330799,-0.00010767,7.72155,-0.00104954,0.462922,5235.99,6.50672,7.02607,7.15459,7.15459,5.00057,5.07475,5.31509,5.76315,6.50971,7.74895,9.94416,14.489,28.2668,200.0,29.3414,14.7516,10.0566,7.80861,6.54454,5.78396,5.32676,5.07958,4.99949,-0.0008269975,0.9940970418964129,0.0
2.226,-0.0033099,-0.000101662,8.3779,7.45517e-05,0.505602,5235.99,7.89562,8.1898,7.88693,7.88693,5.00054,5.07472,5.31506,5.76311,6.50965,7.74889,9.94406,14.4888,28.2663,200.0,29.3419,14.7518,10.0567,7.80867,6.54459,5.784,5.32679,5.07961,4.99952,-0.000827475,0.9952776335171303,0.0
2.248,-0.00327652,-4.07219e-05,9.12108,-0.00101343,0.547666,5235.99,8.54056,7.88811,8.48171,8.48171,5.00023,5.07444,5.3148,5.76287,6.50944,7.74872,9.94403,14.4893,28.2699,200.0,29.338,14.7513,10.0567,7.80883,6.5448,5.78424,5.32705,5.07989,4.99982,-0.00081913,0.9962221068137043,0.0
2.27,-0.00328749,2.63214e-05,9.81977,-0.00141274,0.589906,5235.99,8.47516,8.92554,9.13382,9.13382,4.9999,5.07409,5.31442,5.76244,6.50894,7.7481,9.94317,14.4878,28.2662,200.0,29.3418,14.7527,10.0576,7.80946,6.5453,5.78467,5.32743,5.08024,5.00016,-0.0008218725,0.9969776854509634,0.0
2.292,-0.00328558,9.33647e-05,10.4842,-0.00137044,0.631611,5235.99,9.84354,10.0359,9.82336,9.82336,4.99956,5.07375,5.31407,5.76207,6.50852,7.7476,9.94254,14.487,28.2647,200.0,29.3435,14.7536,10.0582,7.80997,6.54573,5.78505,5.32779,5.08058,5.00049,-0.000821395,0.9975821483607707,0.0
2.314,-0.00326222,0.000160408,11.219,-0.00163688,0.673469,5235.99,10.4361,9.9898,10.451,10.451,4.99922,5.07343,5.31376,5.76176,6.50821,7.74729,9.94227,14.4869,28.2664,200.0,29.3415,14.7537,10.0585,7.81027,6.54604,5.78536,5.3281,5.0809,5.00083,-0.000815555,0.9980657186886166,0.0
2.336,-0.00326174,0.000227451,11.9263,-0.00158114,0.71504,5235.99,10.5605,10.7322,11.1005,11.1005,4.99889,5.07309,5.3134,5.76137,6.50778,7.74678,9.94162,14.486,28.2646,200.0,29.3434,14.7547,10.0592,7.81079,6.54647,5.78574,5.32845,5.08124,5.00116,-0.000815435,0.9984525749508932,0.0
2.358,-0.0032584,0.000294399,11.9657,-0.00173698,0.742618,5250.85,10.9378,11.1121,10.63,10.624,4.99855,5.07275,5.31305,5.761,6.50736,7.74629,9.94101,14.4851,28.2632,200.0,29.3447,14.7555,10.0598,7.81128,6.54689,5.78612,5.3288,5.08157,5.0015,-0.0008146,0.9987620599607145,0.0
2.38,-0.00323075,0.000361443,11.952,-0.00213239,0.74227,5267.2,11.231,10.6345,10.0021,10.0038,4.99822,5.07243,5.31275,5.7607,6.50707,7.74603,9.94081,14.4852,28.2657,200.0,29.342,14.7554,10.06,7.81155,6.54718,5.78641,5.32911,5.08189,5.00183,-0.0008076875,0.9990096479685716,0.0
2.402,-0.00324028,0.000428391,11.8702,-0.00200313,0.732466,5235.99,10.9629,11.4553,10.9102,10.9681,4.99788,5.07209,5.31237,5.76028,6.50658,7.74541,9.93998,14.4839,28.2623,200.0,29.3456,14.7567,10.0608,7.81216,6.54767,5.78683,5.32948,5.08224,5.00217,-0.00081007,0.9992077183748573,0.0
2.424,-0.00322312,0.000495434,12.4603,-0.00167464,0.736954,5235.99,10.9472,11.2662,11.4404,11.4404,4.99755,5.07176,5.31205,5.75995,6.50624,7.74506,9.93961,14.4836,28.2631,200.0,29.3446,14.757,10.0612,7.81252,6.54801,5.78716,5.3298,5.08256,5.0025,-0.00080578,0.9993661746998859,0.0
2.446,-0.00319022,0.000562477,12.4858,-0.00214903,0.753625,5250.85,11.6272,11.0029,11.0833,10.9031,4.99721,5.07145,5.31176,5.75968,6.50598,7.74484,9.93951,14.4839,28.2664,200.0,29.3411,14.7567,10.0613,7.81274,6.54827,5.78744,5.3301,5.08287,5.00284,-0.000797555,0.9994929397599087,0.0
2.468,-0.00319784,0.000629425,12.4389,-0.0016939,0.759183,5267.2,11.3851,11.6351,10.3973,10.7636,4.99688,5.0711,5.31138,5.75926,6.5055,7.74425,9.9387,14.4827,28.2633,200.0,29.3443,14.758,10.0621,7.81333,6.54875,5.78785,5.33047,5.08322,5.00317,-0.00079946,0.999594351807927,0.0
2.49,-0.0031988,0.000696468,12.3678,-0.0028028,0.757941,5235.99,11.6553,11.7454,11.4167,11.4071,4.99654,5.07076,5.31103,5.75888,6.50506,7.74372,9.93803,14.4816,28.2613,200.0,29.3464,14.759,10.0628,7.81387,6.54919,5.78824,5.33083,5.08356,5.00351,-0.0007997,0.9996754814463416,0.0
2.512,-0.00315255,0.000763416,12.8638,-0.00187351,0.763736,5235.99,11.6504,11.4157,11.6576,11.6576,4.99621,5.07046,5.31076,5.75864,6.50488,7.74362,9.93814,14.4825,28.2666,200.0,29.3406,14.7581,10.0626,7.81396,6.54938,5.78848,5.33109,5.08386,5.00384,-0.0007881375,0.9997403851570732,0.0
2.534,-0.0031535,0.00083046,12.8691,-0.00196082,0.777178,5250.85,11.4672,11.6969,11.4693,11.5601,4.99587,5.07012,5.3104,5.75825,6.50444,7.7431,9.93747,14.4815,28.2646,200.0,29.3427,14.7591,10.0633,7.81449,6.54982,5.78886,5.33145,5.0842,5.00418,-0.000788375,0.9997923081256586,0.0
2.556,-0.00314253,0.000897408,12.8295,-0.00185656,0.782511,5267.2,11.9544,12.0316,10.9872,10.8972,4.99554,5.06979,5.31007,5.7579,6.50406,7.74268,9.93699,14.4809,28.2644,200.0,29.3428,14.7597,10.0638,7.8149,6.5502,5.78922,5.33179,5.08453,5.00451,-0.0007856325,0.9998338465005269,0.0
2.578,-0.00311964,0.000964451,12.7752,-0.00164892,0.779424,5235.99,12.1023,11.8722,11.6125,11.5362,4.9952,5.06947,5.30975,5.75759,6.50375,7.74237,9.93671,14.4809,28.2661,200.0,29.3408,14.7597,10.0641,7.81521,6.55051,5.78953,5.3321,5.08485,5.00485,-0.00077991,0.9998670772004215,0.0
2.6,-0.00313013,0.00103149,12.8124,-0.00186865,0.775723,5250.85,11.4265,11.3833,11.4962,11.612,4.99487,5.06912,5.30938,5.75717,6.50326,7.74176,9.93587,14.4795,28.2626,200.0,29.3446,14.7611,10.0649,7.81584,6.55101,5.78995,5.33248,5.0852,5.00518,-0.0007825325,0.9998936617603371,0.0
2.622,-0.0031268,0.00109844,12.7811,-0.00203518,0.770725,5267.2,11.4932,11.6334,11.0211,11.0588,4.99453,5.06879,5.30903,5.7568,6.50284,7.74127,9.93526,14.4787,28.2612,200.0,29.346,14.762,10.0655,7.81633,6.55143,5.79033,5.33283,5.08554,5.00552,-0.0007817,0.9999149294082696,0.0
2.644,-0.00311011,0.00116549,12.6968,-0.00209166,0.767067,5235.99,12.1537,12.1649,11.5709,11.4363,4.9942,5.06846,5.3087,5.75646,6.50249,7.7409,9.93487,14.4783,28.2619,200.0,29.3452,14.7623,10.0659,7.8167,6.55177,5.79066,5.33315,5.08586,5.00585,-0.0007775275,0.9999319435266157,0.0
2.666,-0.00311488,0.00123243,13.0979,-0.00209751,0.770265,5235.99,11.8678,11.8614,11.8098,11.8098,4.99386,5.06812,5.30834,5.75606,6.50203,7.74034,9.93413,14.4772,28.2593,200.0,29.3479,14.7635,10.0667,7.81726,6.55224,5.79106,5.33352,5.08621,5.00619,-0.00077872,0.9999455548212925,0.0
2.688,-0.00310629,0.00129948,13.4457,-0.00207841,0.78604,5235.99,12.0694,12.0767,12.1341,12.1341,4.99353,5.06778,5.308,5.75571,6.50164,7.7399,9.93361,14.4765,28.2588,200.0,29.3484,14.7641,10.0672,7.8177,6.55263,5.79142,5.33386,5.08654,5.00652,-0.0007765725,0.9999564438570341,0.0
2.71,-0.00309723,0.00136642,13.7641,-0.00211157,0.811487,5235.99,12.8637,12.8683,12.5616,12.5616,4.99319,5.06745,5.30766,5.75535,6.50125,7.73946,9.9331,14.4759,28.2583,200.0,29.3489,14.7647,10.0677,7.81815,6.55302,5.79178,5.3342,5.08687,5.00686,-0.0007743075,0.9999651550856272,0.0
2.732,-0.0030877,0.00143337,14.1474,-0.00217014,0.84149,5235.99,12.975,12.9734,12.744,12.744,4.99286,5.06712,5.30732,5.75499,6.50087,7.73903,9.93259,14.4753,28.2579,200.0,29.3492,14.7653,10.0682,7.81858,6.5534,5.79213,5.33454,5.0872,5.00719,-0.000771925,0.9999721240685018,0.0
2.754,-0.00307816,0.00150042,14.505,-0.00222279,0.871363,5235.99,13.1634,13.1654,13.0259,13.0259,4.99252,5.06679,5.30698,5.75464,6.50048,7.73859,9.93208,14.4747,28.2574,200.0,29.3496,14.7659,10.0687,7.81901,6.55379,5.79249,5.33488,5.08754,5.00753,-0.00076954,0.9999776992548014,0.0
2.776,-0.00306862,0.00156736,14.8383,-0.00227185,0.8979,5235.99,13.667,13.6705,13.436,13.436,4.99219,5.06646,5.30665,5.75429,6.5001,7.73817,9.93159,14.4741,28.2571,200.0,29.3499,14.7665,10.0692,7.81945,6.55417,5.79284,5.33521,5.08787,5.00786,-0.000767155,0.9999821594038412,0.0
2.798,-0.00305861,0.00163431,15.195,-0.00232647,0.918858,5235.99,13.9825,13.9845,13.7463,13.7463,4.99185,5.06613,5.30631,5.75393,6.49972,7.73773,9.93109,14.4736,28.2568,200.0,29.3502,14.7671,10.0697,7.81987,6.55456,5.7932,5.33555,5.0882,5.00819,-0.0007646525,0.9999857275230729,0.0
2.82,-0.00304859,0.00170135,15.5532,-0.00238481,0.937533,5235.99,14.231,14.2328,14.0428,14.0428,4.99152,5.0658,5.30597,5.75358,6.49934,7.73731,9.9306,14.473,28.2565,200.0,29.3504,14.7677,10.0702,7.8203,6.55494,5.79355,5.33589,5.08853,5.00853,-0.0007621475,0.9999885820184583,0.0
2.842,-0.0030381,0.0017683,15.903,-0.00243411,0.956512,5235.99,14.5707,14.5728,14.3677,14.3677,4.99118,5.06547,5.30564,5.75323,6.49896,7.73689,9.93011,14.4724,28.2562,200.0,29.3506,14.7682,10.0707,7.82073,6.55532,5.7939,5.33622,5.08886,5.00886,-0.000759525,0.9999908656147667,0.0
2.864,-0.00302714,0.00183525,16.2537,-0.00248557,0.976406,5235.99,14.9158,14.9181,14.6907,14.6907,4.99085,5.06513,5.3053,5.75288,6.49858,7.73647,9.92962,14.4719,28.2561,200.0,29.3507,14.7688,10.0712,7.82115,6.5557,5.79425,5.33656,5.08919,5.0092,-0.000756785,0.9999926924918133,0.0
2.886,-0.00301617,0.0019022,16.6066,-0.00253469,0.997349,5235.99,15.2346,15.237,15.0061,15.0061,4.99051,5.0648,5.30497,5.75253,6.4982,7.73605,9.92915,14.4713,28.2559,200.0,29.3508,14.7693,10.0717,7.82157,6.55608,5.7946,5.33689,5.08952,5.00953,-0.0007540425,0.9999941539934507,0.0
2.908,-0.0030052,0.00196915,16.959,-0.00258749,1.01895,5235.99,15.5527,15.5551,15.3222,15.3222,4.99018,5.06448,5.30463,5.75218,6.49783,7.73563,9.92867,14.4708,28.2557,200.0,29.3509,14.7698,10.0722,7.82199,6.55645,5.79495,5.33723,5.08985,5.00987,-0.0007513,0.9999953231947606,0.0
2.93,-0.00299376,0.00203609,17.311,-0.00263356,1.04059,5235.99,15.8755,15.878,15.6404,15.6404,4.98984,5.06414,5.3043,5.75183,6.49745,7.73522,9.9282,14.4703,28.2556,200.0,29.3509,14.7703,10.0726,7.8224,6.55683,5.7953,5.33756,5.09018,5.0102,-0.00074844,0.9999962585558084,0.0
2.952,-0.00298231,0.00210304,17.6628,-0.0026833,1.06204,5235.99,16.1989,16.2014,15.9582,15.9582,4.98951,5.06382,5.30397,5.75148,6.49708,7.73481,9.92773,14.4698,28.2555,200.0,29.351,14.7708,10.0731,7.82281,6.5572,5.79565,5.3379,5.09051,5.01054,-0.0007455775,0.9999970068446468,0.0
2.974,-0.00297039,0.00216999,18.0147,-0.00273115,1.08346,5235.99,16.5218,16.5243,16.2757,16.2757,4.98917,5.06349,5.30363,5.75114,6.49671,7.7344,9.92727,14.4693,28.2555,200.0,29.3509,14.7714,10.0736,7.82322,6.55757,5.796,5.33823,5.09084,5.01087,-0.0007425975,0.9999976054757174,0.0
2.996,-0.002958,0.00223694,18.3664,-0.00278042,1.10489,5235.99,16.8444,16.8469,16.593,16.593,4.98884,5.06316,5.3033,5.75079,6.49634,7.73399,9.92681,14.4688,28.2556,200.0,29.3508,14.7718,10.074,7.82364,6.55794,5.79634,5.33856,5.09117,5.01121,-0.0007395,0.9999980843805739,0.0
3.018,-0.0029456,0.00230389,18.7181,-0.00282909,1.12599,5235.99,17.1669,17.1695,16.9103,16.9103,4.9885,5.06283,5.30297,5.75045,6.49597,7.73358,9.92635,14.4683,28.2556,200.0,29.3506,14.7723,10.0745,7.82404,6.55831,5.79669,5.33889,5.0915,5.01154,-0.0007364,0.9999984675044591,0.0
3.04,-0.0029332,0.00237083,19.0697,-0.00287618,1.14685,5235.99,17.4893,17.4919,17.2283,17.2283,4.98817,5.0625,5.30264,5.7501,6.4956,7.73318,9.92591,14.4678,28.2557,200.0,29.3505,14.7728,10.0749,7.82445,6.55868,5.79703,5.33923,5.09183,5.01188,-0.0007333,0.9999987740035673,0.0
3.062,-0.00292033,0.00243778,19.4211,-0.00292455,1.1677,5235.99,17.8116,17.8143,17.5459,17.5459,4.98783,5.06217,5.3023,5.74976,6.49523,7.73277,9.92545,14.4674,28.2558,200.0,29.3503,14.7733,10.0754,7.82485,6.55905,5.79738,5.33956,5.09215,5.01221,-0.0007300825,0.9999990192028538,0.0
3.084,-0.00290745,0.00250473,19.7725,-0.0029731,1.18858,5235.99,18.1339,18.1366,17.863,17.863,4.9875,5.06184,5.30197,5.74942,6.49487,7.73238,9.92502,14.4669,28.2559,200.0,29.3501,14.7737,10.0758,7.82525,6.55942,5.79772,5.33989,5.09248,5.01254,-0.0007268625,0.9999992153622831,0.0
3.106,-0.0028941,0.00257158,20.1238,-0.00301994,1.20959,5235.99,18.4561,18.4589,18.1802,18.1802,4.98716,5.06151,5.30164,5.74907,6.49451,7.73198,9.92458,14.4665,28.2562,200.0,29.3498,14.7742,10.0763,7.82565,6.55978,5.79806,5.34022,5.09281,5.01288,-0.000723525,0.9999993722898265,0.0
3.128,-0.00288075,0.00263853,20.475,-0.00306788,1.23073,5235.99,18.7782,18.7811,18.497,18.497,4.98683,5.06119,5.30131,5.74873,6.49414,7.73158,9.92414,14.466,28.2564,200.0,29.3494,14.7746,10.0767,7.82605,6.56014,5.7984,5.34055,5.09314,5.01321,-0.0007201875,0.9999994978318612,0.0
3.15,-0.00286692,0.00270548,20.8261,-0.0031153,1.25175,5235.99,19.1002,19.1031,18.8143,18.8143,4.98649,5.06086,5.30098,5.74839,6.49378,7.73119,9.92371,14.4656,28.2566,200.0,29.3491,14.775,10.0771,7.82644,6.5605,5.79875,5.34088,5.09347,5.01355,-0.00071673,0.9999995982654889,0.0
3.172,-0.00285309,0.00277233,21.1771,-0.00315975,1.27279,5235.99,19.4221,19.4251,19.1313,19.1313,4.98616,5.06053,5.30066,5.74805,6.49342,7.7308,9.92328,14.4652,28.2569,200.0,29.3487,14.7754,10.0776,7.82683,6.56086,5.79908,5.34121,5.09379,5.01388,-0.0007132725,0.9999996786123911,0.0
3.194,-0.00283879,0.00283928,21.528,-0.00320707,1.29402,5235.99,19.744,19.747,19.4479,19.4479,4.98582,5.0602,5.30033,5.74771,6.49306,7.73041,9.92286,14.4648,28.2573,200.0,29.3482,14.7758,10.078,7.82722,6.56122,5.79942,5.34154,5.09412,5.01422,-0.0007096975,0.9999997428899129,0.0
3.216,-0.00282448,0.00290613,21.8788,-0.00325338,1.3152,5235.99,20.0658,20.0688,19.7642,19.7642,4.98549,5.05988,5.3,5.74738,6.49271,7.73003,9.92244,14.4644,28.2576,200.0,29.3478,14.7762,10.0784,7.82761,6.56158,5.79976,5.34186,5.09445,5.01455,-0.00070612,0.9999997943119303,0.0
3.238,-0.0028097,0.00297308,22.2295,-0.00329698,1.33635,5235.99,20.3874,20.3905,20.0809,20.0809,4.98515,5.05955,5.29967,5.74704,6.49235,7.72964,9.92202,14.464,28.2581,200.0,29.3472,14.7766,10.0788,7.82799,6.56194,5.8001,5.34219,5.09477,5.01489,-0.000702425,0.9999998354495443,0.0
3.26,-0.00279492,0.00303993,22.5801,-0.00334266,1.35747,5235.99,20.7089,20.7121,20.3978,20.3978,4.98482,5.05923,5.29934,5.7467,6.492,7.72926,9.92161,14.4636,28.2585,200.0,29.3467,14.777,10.0792,7.82837,6.56229,5.80044,5.34252,5.0951,5.01522,-0.00069873,0.9999998683596354,0.0
3.282,-0.00277966,0.00310688,22.9305,-0.00338802,1.37859,5235.99,21.0304,21.0336,20.7141,20.7141,4.98448,5.0589,5.29902,5.74636,6.49164,7.72888,9.92121,14.4632,28.259,200.0,29.346,14.7774,10.0796,7.82875,6.56265,5.80077,5.34285,5.09542,5.01555,-0.000694915,0.9999998946877083,0.0
3.304,-0.0027644,0.00317373,23.281,-0.00343159,1.39956,5235.99,21.3518,21.355,21.0301,21.0301,4.98415,5.05857,5.29869,5.74603,6.49129,7.7285,9.9208,14.4628,28.2595,200.0,29.3454,14.7777,10.08,7.82913,6.563,5.80111,5.34317,5.09575,5.01589,-0.0006911,0.9999999157501667,0.0
3.326,-0.00274866,0.00324059,23.6308,-0.00352289,1.48089,5235.99,21.6787,21.6819,21.3438,21.3438,4.98382,5.05825,5.29837,5.7457,6.49094,7.72813,9.9204,14.4625,28.2601,200.0,29.3447,14.7781,10.0804,7.8295,6.56335,5.80144,5.3435,5.09608,5.01622,-0.000687165,0.9999999326001333,0.0
3.348,-0.00273197,0.00330753,23.9805,-0.00357933,1.5785,5235.99,21.9976,22.001,21.6554,21.6554,4.98348,5.05792,5.29804,5.74537,6.49059,7.72776,9.92002,14.4622,28.2609,200.0,29.3438,14.7784,10.0808,7.82987,6.5637,5.80177,5.34382,5.0964,5.01656,-0.0006829925,0.9999999460801067,0.0
3.37,-0.00271576,0.00337439,24.3294,-0.00361569,1.65854,5235.99,22.3164,22.3199,21.9681,21.9681,4.98315,5.0576,5.29772,5.74504,6.49025,7.72739,9.91963,14.4618,28.2615,200.0,29.343,14.7787,10.0812,7.83024,6.56404,5.8021,5.34414,5.09672,5.01689,-0.00067894,0.9999999568640854,0.0
3.392,-0.0026986,0.00344124,24.6774,-0.00364524,1.7205,5235.99,22.6345,22.638,22.2822,22.2822,4.98281,5.05727,5.29739,5.7447,6.4899,7.72703,9.91925,14.4615,28.2623,200.0,29.3421,14.779,10.0816,7.8306,6.56439,5.80243,5.34447,5.09705,5.01722,-0.00067465,0.9999999654912683,0.0
3.414,-0.00268191,0.00350809,25.0245,-0.00366681,1.76143,5235.99,22.9516,22.9551,22.5994,22.5994,4.98248,5.05695,5.29707,5.74437,6.48956,7.72666,9.91888,14.4612,28.2631,200.0,29.3413,14.7793,10.082,7.83097,6.56473,5.80276,5.34479,5.09737,5.01756,-0.0006704775,0.9999999723930146,0.0
3.436,-0.00266522,0.00357494,25.3708,-0.00369642,1.7819,5235.99,23.2684,23.2719,22.9161,22.9161,4.98214,5.05662,5.29675,5.74405,6.48921,7.7263,9.9185,14.4609,28.2638,200.0,29.3404,14.7796,10.0823,7.83133,6.56507,5.80309,5.34511,5.0977,5.01789,-0.000666305,0.9999999779144118,0.0
3.458,-0.00264805,0.0036418,25.7165,-0.00372088,1.78826,5235.99,23.5848,23.5883,23.2311,23.2311,4.98181,5.0563,5.29643,5.74372,6.48887,7.72594,9.91813,14.4606,28.2646,200.0,29.3394,14.7798,10.0827,7.83169,6.56542,5.80342,5.34544,5.09802,5.01823,-0.0006620125,0.9999999823315294,0.0
3.48,-0.00263041,0.00370874,26.0615,-0.00375785,1.78831,5235.99,23.9012,23.9049,23.5445,23.5445,4.98147,5.05598,5.2961,5.74339,6.48853,7.72558,9.91776,14.4603,28.2654,200.0,29.3384,14.7801,10.0831,7.83205,6.56576,5.80375,5.34576,5.09835,5.01856,-0.0006576025,0.9999999858652235,0.0
3.502,-0.00261324,0.0037756,26.406,-0.00379805,1.78929,5235.99,24.2175,24.2211,23.8551,23.8551,4.98114,5.05565,5.29578,5.74306,6.48819,7.72522,9.91739,14.4601,28.2663,200.0,29.3374,14.7804,10.0834,7.8324,6.5661,5.80408,5.34608,5.09867,5.0189,-0.00065331,0.9999999886921789,0.0
3.524,-0.00259512,0.00384245,26.7497,-0.00384645,1.79747,5235.99,24.5335,24.5372,24.1647,24.1647,4.9808,5.05533,5.29546,5.74273,6.48785,7.72487,9.91703,14.4598,28.2673,200.0,29.3364,14.7806,10.0838,7.83276,6.56644,5.8044,5.3464,5.09899,5.01923,-0.00064878,0.9999999909537431,0.0
3.546,-0.002577,0.00391226,27.0927,-0.00389321,1.81421,5235.99,24.8487,24.8525,24.473,24.473,4.98046,5.05499,5.29512,5.74239,6.48749,7.72449,9.91665,14.4595,28.2682,200.0,29.3353,14.7809,10.0842,7.83314,6.56679,5.80475,5.34674,5.09933,5.01958,-0.00064425,0.9999999927629946,0.0
3.568,-0.00255888,0.00397911,27.4349,-0.0039365,1.83694,5235.99,25.163,25.1668,24.7809,24.7809,4.98012,5.05467,5.2948,5.74207,6.48716,7.72414,9.91629,14.4592,28.2691,200.0,29.3342,14.7812,10.0845,7.83348,6.56713,5.80507,5.34706,5.09965,5.01991,-0.00063972,0.9999999942103956,0.0
3.59,-0.00254029,0.00404596,27.7764,-0.00398086,1.86378,5235.99,25.4764,25.4803,25.0876,25.0876,4.97979,5.05434,5.29448,5.74174,6.48682,7.72379,9.91594,14.459,28.2702,200.0,29.333,14.7814,10.0849,7.83383,6.56746,5.80539,5.34738,5.09998,5.02025,-0.0006350725,0.7999999953683166,0.0
3.612,-0.00252169,0.00411282,28.0469,-0.00401916,1.89168,5235.99,25.7352,25.739,25.1992,25.1992,4.97945,5.05402,5.29416,5.74142,6.48649,7.72344,9.9156,14.4588,28.2712,200.0,29.3318,14.7816,10.0852,7.83418,6.5678,5.80572,5.3477,5.1003,5.02058,-0.0006304225,0.8399999962946533,0.0
3.634,-0.00250262,0.00417967,28.3215,-0.00405948,1.91626,5235.99,25.9834,25.9874,25.476,25.476,4.97912,5.0537,5.29384,5.74109,6.48616,7.7231,9.91526,14.4586,28.2723,200.0,29.3306,14.7818,10.0855,7.83452,6.56813,5.80604,5.34802,5.10062,5.02091,-0.000625655,0.8719999970357226,0.0
3.656,-0.00248354,0.00424643,28.6084,-0.0040859,1.93849,5235.99,26.2454,26.2493,25.7565,25.7565,4.97878,5.05338,5.29353,5.74077,6.48582,7.72276,9.91492,14.4583,28.2734,200.0,29.3293,14.782,10.0859,7.83487,6.56846,5.80636,5.34834,5.10094,5.02125,-0.000620885,0.8975999976285781,0.0
3.678,-0.00246447,0.00431328,28.9052,-0.00412028,1.95999,5235.99,26.5165,26.5205,26.0411,26.0411,4.97845,5.05305,5.29321,5.74045,6.48549,7.72241,9.91458,14.4581,28.2746,200.0,29.3281,14.7822,10.0862,7.83521,6.56879,5.80668,5.34865,5.10126,5.02158,-0.0006161175,0.9180799981028624,0.0
3.7,-0.00244492,0.00438013,29.2094,-0.00414853,1.98108,5235.99,26.7947,26.7988,26.3278,26.3278,4.97811,5.05273,5.29289,5.74013,6.48516,7.72207,9.91425,14.4579,28.2758,200.0,29.3267,14.7824,10.0865,7.83555,6.56912,5.807,5.34897,5.10159,5.02192,-0.00061123,0.93446399848229,0.0
3.722,-0.00242632,0.00444689,29.5257,-0.00412332,2.05688,5235.99,27.0886,27.0924,26.5282,26.5282,4.97778,5.05241,5.29257,5.73981,6.48483,7.72172,9.9139,14.4577,28.2768,200.0,29.3255,14.7826,10.0869,7.83589,6.56945,5.80733,5.34929,5.10191,5.02225,-0.00060658,0.947571198785832,0.0
3.744,-0.00240725,0.00451374,29.8419,-0.00419289,2.20251,5235.99,27.3741,27.3782,26.8149,26.8149,4.97745,5.05209,5.29225,5.73948,6.4845,7.72138,9.91356,14.4575,28.2779,200.0,29.3242,14.7828,10.0872,7.83623,6.56979,5.80765,5.34961,5.10223,5.02258,-0.0006018125,0.9580569590286656,0.0
3.766,-0.0023877,0.00458059,30.1594,-0.00424553,2.3329,5235.99,27.6655,27.6696,27.1306,27.1306,4.97711,5.05176,5.29193,5.73916,6.48417,7.72104,9.91323,14.4573,28.2791,200.0,29.3229,14.783,10.0875,7.83657,6.57011,5.80797,5.34993,5.10255,5.02292,-0.000596925,0.9664455672229325,0.0
